9.000000e-07 2.000000e+02 3.739089e-07 -1.842445e+03
1.000000e-06 2.000000e+02 4.154544e-07 -1.842445e+03
2.000000e-06 2.000000e+02 8.309113e-07 -1.842445e+03
3.000000e-06 2.000000e+02 1.246371e-06 -1.842445e+03
4.000000e-06 2.000000e+02 1.661832e-06 -1.842445e+03
5.000000e-06 2.000000e+02 2.077296e-06 -1.842445e+03
6.000000e-06 2.000000e+02 2.492763e-06 -1.842445e+03
7.000000e-06 2.000000e+02 2.908232e-06 -1.842445e+03
8.000000e-06 2.000000e+02 3.323704e-06 -1.842445e+03
9.000000e-06 2.000000e+02 3.739177e-06 -1.842445e+03
1.000000e-05 2.000000e+02 4.154654e-06 -1.842445e+03
2.000000e-05 2.000000e+02 8.309550e-06 -1.842445e+03
3.000000e-05 2.000000e+02 1.246469e-05 -1.842445e+03
4.000000e-05 2.000000e+02 1.662007e-05 -1.842445e+03
5.000000e-05 2.000000e+02 2.077570e-05 -1.842445e+03
6.000000e-05 2.000000e+02 2.493157e-05 -1.842445e+03
7.000000e-05 2.000000e+02 2.908768e-05 -1.842445e+03
8.000000e-05 2.000000e+02 3.324404e-05 -1.842445e+03
9.000000e-05 2.000000e+02 3.740064e-05 -1.842445e+03
1.000000e-04 2.000000e+02 4.155748e-05 -1.842445e+03
2.000000e-04 2.000000e+02 8.313928e-05 -1.842445e+03
3.000000e-04 2.000000e+02 1.247454e-04 -1.842445e+03
4.000000e-04 2.000000e+02 1.663759e-04 -1.842445e+03
5.000000e-04 2.000000e+02 2.080308e-04 -1.842445e+03
6.000000e-04 2.000000e+02 2.497101e-04 -1.842445e+03
7.000000e-04 2.000000e+02 2.914138e-04 -1.842445e+03
8.000000e-04 2.000000e+02 3.331420e-04 -1.842445e+03
9.000000e-04 2.000000e+02 3.748946e-04 -1.842445e+03
1.000000e-03 2.000000e+02 4.166716e-04 -1.842445e+03
2.000000e-03 2.000000e+02 8.357928e-04 -1.842445e+03
3.000000e-03 2.000000e+02 1.257383e-03 -1.842445e+03
4.000000e-03 2.000000e+02 1.681460e-03 -1.842445e+03
5.000000e-03 2.000000e+02 2.108045e-03 -1.842445e+03
6.000000e-03 2.000000e+02 2.537157e-03 -1.842445e+03
7.000000e-03 2.000000e+02 2.968815e-03 -1.842445e+03
8.000000e-03 2.000000e+02 3.403040e-03 -1.842445e+03
9.000000e-03 2.000000e+02 3.839850e-03 -1.842445e+03
1.000000e-02 2.000000e+02 4.279268e-03 -1.842445e+03
2.000000e-02 2.000000e+02 8.821322e-03 -1.842445e+03
3.000000e-02 2.000000e+02 1.364725e-02 -1.842445e+03
4.000000e-02 2.000000e+02 1.877967e-02 -1.842445e+03
5.000000e-02 2.000000e+02 2.424286e-02 -1.842444e+03
6.000000e-02 2.000000e+02 3.006281e-02 -1.842444e+03
7.000000e-02 2.000000e+02 3.626732e-02 -1.842443e+03
8.000000e-02 2.000000e+02 4.288608e-02 -1.842442e+03
9.000000e-02 2.000000e+02 4.995077e-02 -1.842441e+03
1.000000e-01 2.000000e+02 5.749514e-02 -1.842440e+03
1.778280e-01 2.000000e+02 1.370503e-01 -1.842422e+03
3.162280e-01 2.000000e+02 4.610000e-01 -1.842351e+03
5.623410e-01 2.000000e+02 2.570000e+00 -1.841606e+03
1.000000e+00 2.000000e+02 1.491800e+01 -1.837914e+03
1.778279e+00 2.000000e+02 8.422600e+01 -1.822367e+03
