# Mg I 2852-A absolute cross sections recovered from Allard et al. 2018 A&A 619 A152 Fig. 6 vector paths
# T=6000 K; n_He=1e21,5e21,1e22 cm^-3; figure-resolution bridge
# helium_density_cm-3 wavelength_vacuum_angstrom cross_section_cm2
1.00000000e+22 3310.00000000 1.3905346593e-17
1.00000000e+22 3311.00000000 1.3856918628e-17
1.00000000e+22 3312.20000000 1.3808659323e-17
1.00000000e+22 3313.20000000 1.3736585317e-17
1.00000000e+22 3314.40000000 1.3688745095e-17
1.00000000e+22 3315.40000000 1.3641071486e-17
1.00000000e+22 3316.60000000 1.3569872202e-17
1.00000000e+22 3317.60000000 1.3522612589e-17
1.00000000e+22 3318.80000000 1.3452031598e-17
1.00000000e+22 3319.80000000 1.3405182388e-17
1.00000000e+22 3321.00000000 1.3358496339e-17
1.00000000e+22 3322.00000000 1.3288771949e-17
1.00000000e+22 3323.20000000 1.3242491321e-17
1.00000000e+22 3324.20000000 1.3173372417e-17
1.00000000e+22 3325.40000000 1.3127493689e-17
1.00000000e+22 3326.60000000 1.3058975013e-17
1.00000000e+22 3327.60000000 1.3013494696e-17
1.00000000e+22 3328.80000000 1.2945571035e-17
1.00000000e+22 3329.80000000 1.2900485668e-17
1.00000000e+22 3331.00000000 1.2833151856e-17
1.00000000e+22 3332.00000000 1.2788458009e-17
1.00000000e+22 3333.20000000 1.2743919818e-17
1.00000000e+22 3334.20000000 1.2677403197e-17
1.00000000e+22 3335.40000000 1.2633251775e-17
1.00000000e+22 3336.40000000 1.2567312784e-17
1.00000000e+22 3337.60000000 1.2523544772e-17
1.00000000e+22 3338.80000000 1.2458178395e-17
1.00000000e+22 3339.80000000 1.2414790463e-17
1.00000000e+22 3341.00000000 1.2349991727e-17
1.00000000e+22 3342.00000000 1.2306980576e-17
1.00000000e+22 3343.20000000 1.2242744551e-17
1.00000000e+22 3344.40000000 1.2200106908e-17
1.00000000e+22 3345.40000000 1.2136428708e-17
1.00000000e+22 3346.60000000 1.2094161330e-17
1.00000000e+22 3347.60000000 1.2052041156e-17
1.00000000e+22 3348.80000000 1.1989135782e-17
1.00000000e+22 3350.00000000 1.1947381379e-17
1.00000000e+22 3351.00000000 1.1885022274e-17
1.00000000e+22 3352.20000000 1.1843630466e-17
1.00000000e+22 3353.20000000 1.1802382813e-17
1.00000000e+22 3354.40000000 1.1740780525e-17
1.00000000e+22 3355.60000000 1.1699891066e-17
1.00000000e+22 3356.60000000 1.1638823732e-17
1.00000000e+22 3357.80000000 1.1598289356e-17
1.00000000e+22 3359.00000000 1.1557896149e-17
1.00000000e+22 3360.00000000 1.1497569954e-17
1.00000000e+22 3361.20000000 1.1457527521e-17
1.00000000e+22 3362.20000000 1.1417624543e-17
1.00000000e+22 3363.40000000 1.1358030493e-17
1.00000000e+22 3364.60000000 1.1318474032e-17
1.00000000e+22 3365.60000000 1.1259397496e-17
1.00000000e+22 3366.80000000 1.1220184543e-17
1.00000000e+22 3368.00000000 1.1181108156e-17
1.00000000e+22 3369.20000000 1.1122748599e-17
1.00000000e+22 3370.20000000 1.1084011551e-17
1.00000000e+22 3371.40000000 1.1045409412e-17
1.00000000e+22 3372.40000000 1.0987758131e-17
1.00000000e+22 3373.60000000 1.0949491213e-17
1.00000000e+22 3374.80000000 1.0911357566e-17
1.00000000e+22 3376.00000000 1.0854405966e-17
1.00000000e+22 3377.00000000 1.0816603471e-17
1.00000000e+22 3378.20000000 1.0778932631e-17
1.00000000e+22 3379.40000000 1.0722672220e-17
1.00000000e+22 3380.40000000 1.0685328513e-17
1.00000000e+22 3381.60000000 1.0629556667e-17
1.00000000e+22 3382.80000000 1.0592537252e-17
1.00000000e+22 3384.00000000 1.0555646764e-17
1.00000000e+22 3385.00000000 1.0500551789e-17
1.00000000e+22 3386.20000000 1.0463981657e-17
1.00000000e+22 3387.40000000 1.0409365126e-17
1.00000000e+22 3388.40000000 1.0373112570e-17
1.00000000e+22 3389.60000000 1.0336986269e-17
1.00000000e+22 3390.80000000 1.0283032588e-17
1.00000000e+22 3392.00000000 1.0247220008e-17
1.00000000e+22 3393.20000000 1.0193734859e-17
1.00000000e+22 3394.20000000 1.0158233275e-17
1.00000000e+22 3395.40000000 1.0105212591e-17
1.00000000e+22 3396.60000000 1.0070019303e-17
1.00000000e+22 3397.80000000 1.0017459050e-17
1.00000000e+22 3398.80000000 9.9825713790e-18
1.00000000e+22 3400.00000000 9.9304675586e-18
1.00000000e+22 3401.20000000 9.8958828521e-18
1.00000000e+22 3402.40000000 9.8442315006e-18
1.00000000e+22 3403.40000000 9.8099471273e-18
1.00000000e+22 3404.60000000 9.7587443155e-18
1.00000000e+22 3405.80000000 9.7247576672e-18
1.00000000e+22 3407.00000000 9.6739995000e-18
1.00000000e+22 3408.20000000 9.6403079914e-18
1.00000000e+22 3409.20000000 9.6067338197e-18
1.00000000e+22 3410.40000000 9.5565916755e-18
1.00000000e+22 3411.60000000 9.5233090615e-18
1.00000000e+22 3412.80000000 9.4736023510e-18
1.00000000e+22 3414.00000000 9.4406087629e-18
1.00000000e+22 3415.20000000 9.3913337049e-18
1.00000000e+22 3416.20000000 9.3586266326e-18
1.00000000e+22 3417.40000000 9.3097794786e-18
1.00000000e+22 3418.60000000 9.2773564342e-18
1.00000000e+22 3419.80000000 9.2289334682e-18
1.00000000e+22 3421.00000000 9.1967919851e-18
1.00000000e+22 3422.20000000 9.1487895236e-18
1.00000000e+22 3423.20000000 9.1169271568e-18
1.00000000e+22 3424.40000000 9.0693415481e-18
1.00000000e+22 3425.60000000 9.0377558736e-18
1.00000000e+22 3426.80000000 8.9905834977e-18
1.00000000e+22 3428.00000000 8.9592721129e-18
1.00000000e+22 3429.20000000 8.9125093813e-18
1.00000000e+22 3430.40000000 8.8814699041e-18
1.00000000e+22 3431.60000000 8.8351132596e-18
1.00000000e+22 3432.60000000 8.8043433289e-18
1.00000000e+22 3433.80000000 8.7583892448e-18
1.00000000e+22 3435.00000000 8.7278865198e-18
1.00000000e+22 3436.20000000 8.6823315005e-18
1.00000000e+22 3437.40000000 8.6520936607e-18
1.00000000e+22 3438.60000000 8.6069342406e-18
1.00000000e+22 3439.80000000 8.5769589859e-18
1.00000000e+22 3441.00000000 8.5470881256e-18
1.00000000e+22 3442.20000000 8.5024767797e-18
1.00000000e+22 3443.40000000 8.4728653175e-18
1.00000000e+22 3444.60000000 8.4286413760e-18
1.00000000e+22 3445.80000000 8.3992870595e-18
1.00000000e+22 3446.80000000 8.3554471581e-18
1.00000000e+22 3448.00000000 8.3263477541e-18
1.00000000e+22 3449.20000000 8.2828885579e-18
1.00000000e+22 3450.40000000 8.2540418527e-18
1.00000000e+22 3451.60000000 8.2109600556e-18
1.00000000e+22 3452.80000000 8.1823638549e-18
1.00000000e+22 3454.00000000 8.1538672457e-18
1.00000000e+22 3455.20000000 8.1113083079e-18
1.00000000e+22 3456.40000000 8.0830591630e-18
1.00000000e+22 3457.60000000 8.0408698064e-18
1.00000000e+22 3458.80000000 8.0128659767e-18
1.00000000e+22 3460.00000000 7.9710429920e-18
1.00000000e+22 3461.20000000 7.9432823472e-18
1.00000000e+22 3462.40000000 7.9156183841e-18
1.00000000e+22 3463.60000000 7.8743029811e-18
1.00000000e+22 3464.80000000 7.8468792515e-18
1.00000000e+22 3466.00000000 7.8059226310e-18
1.00000000e+22 3467.20000000 7.7787370487e-18
1.00000000e+22 3468.40000000 7.7516461452e-18
1.00000000e+22 3469.60000000 7.7111865919e-18
1.00000000e+22 3470.80000000 7.6843309456e-18
1.00000000e+22 3472.00000000 7.6442227425e-18
1.00000000e+22 3473.20000000 7.6176003102e-18
1.00000000e+22 3474.40000000 7.5910705956e-18
1.00000000e+22 3475.60000000 7.5514491629e-18
1.00000000e+22 3476.80000000 7.5251498320e-18
1.00000000e+22 3478.00000000 7.4858724714e-18
1.00000000e+22 3479.20000000 7.4598015235e-18
1.00000000e+22 3480.40000000 7.4338213725e-18
1.00000000e+22 3481.80000000 7.3950206989e-18
1.00000000e+22 3483.00000000 7.3692661593e-18
1.00000000e+22 3484.20000000 7.3308024302e-18
1.00000000e+22 3485.40000000 7.3052715427e-18
1.00000000e+22 3486.60000000 7.2798295712e-18
1.00000000e+22 3487.80000000 7.2418326545e-18
1.00000000e+22 3489.00000000 7.2166116208e-18
1.00000000e+22 3490.20000000 7.1789446689e-18
1.00000000e+22 3491.40000000 7.1539426544e-18
1.00000000e+22 3492.60000000 7.1166028018e-18
1.00000000e+22 3493.80000000 7.0918179045e-18
1.00000000e+22 3495.00000000 7.0671193251e-18
1.00000000e+22 3496.40000000 7.0302326451e-18
1.00000000e+22 3497.60000000 7.0057485479e-18
1.00000000e+22 3498.80000000 6.9691821914e-18
1.00000000e+22 3500.00000000 6.9449107138e-18
1.00000000e+22 3501.20000000 6.9086618990e-18
1.00000000e+22 3502.40000000 6.8846011947e-18
1.00000000e+22 3503.60000000 6.8486671642e-18
1.00000000e+22 3504.80000000 6.8248154027e-18
1.00000000e+22 3506.20000000 6.7891934228e-18
1.00000000e+22 3507.40000000 6.7655487897e-18
1.00000000e+22 3508.60000000 6.7419865035e-18
1.00000000e+22 3509.80000000 6.7067968473e-18
1.00000000e+22 3511.00000000 6.6834391757e-18
1.00000000e+22 3512.20000000 6.6485551061e-18
1.00000000e+22 3513.60000000 6.6138531132e-18
1.00000000e+22 3514.80000000 6.5908191354e-18
1.00000000e+22 3516.00000000 6.5564184942e-18
1.00000000e+22 3517.20000000 6.5335845432e-18
1.00000000e+22 3518.40000000 6.4994826367e-18
1.00000000e+22 3519.80000000 6.4768469755e-18
1.00000000e+22 3521.00000000 6.4430412095e-18
1.00000000e+22 3522.20000000 6.4206021161e-18
1.00000000e+22 3523.40000000 6.3870899190e-18
1.00000000e+22 3524.60000000 6.3648456864e-18
1.00000000e+22 3525.80000000 6.3316245088e-18
1.00000000e+22 3527.20000000 6.2985767284e-18
1.00000000e+22 3528.40000000 6.2766407595e-18
1.00000000e+22 3529.60000000 6.2438799657e-18
1.00000000e+22 3530.80000000 6.2221344884e-18
1.00000000e+22 3532.20000000 6.1896581889e-18
1.00000000e+22 3533.40000000 6.1681015491e-18
1.00000000e+22 3534.60000000 6.1359072734e-18
1.00000000e+22 3535.80000000 6.1038810350e-18
1.00000000e+22 3537.20000000 6.0826231302e-18
1.00000000e+22 3538.40000000 6.0508750073e-18
1.00000000e+22 3539.60000000 6.0298017058e-18
1.00000000e+22 3540.80000000 5.9983292832e-18
1.00000000e+22 3542.20000000 5.9670211302e-18
1.00000000e+22 3543.40000000 5.9462398656e-18
1.00000000e+22 3544.60000000 5.9152035922e-18
1.00000000e+22 3545.80000000 5.8946027918e-18
1.00000000e+22 3547.20000000 5.8638360371e-18
1.00000000e+22 3548.40000000 5.8332298687e-18
1.00000000e+22 3549.60000000 5.8129145571e-18
1.00000000e+22 3551.00000000 5.7825741724e-18
1.00000000e+22 3552.20000000 5.7624352787e-18
1.00000000e+22 3553.40000000 5.7323583695e-18
1.00000000e+22 3554.80000000 5.7123943617e-18
1.00000000e+22 3556.00000000 5.6825786400e-18
1.00000000e+22 3557.20000000 5.6529185408e-18
1.00000000e+22 3558.60000000 5.6332311970e-18
1.00000000e+22 3559.80000000 5.6038286658e-18
1.00000000e+22 3561.00000000 5.5843122867e-18
1.00000000e+22 3562.40000000 5.5551650867e-18
1.00000000e+22 3563.60000000 5.5358181875e-18
1.00000000e+22 3564.80000000 5.5069241015e-18
1.00000000e+22 3566.20000000 5.4781808274e-18
1.00000000e+22 3567.40000000 5.4591020404e-18
1.00000000e+22 3568.60000000 5.4306083726e-18
1.00000000e+22 3570.00000000 5.4116952655e-18
1.00000000e+22 3571.20000000 5.3834490364e-18
1.00000000e+22 3572.60000000 5.3647001704e-18
1.00000000e+22 3573.80000000 5.3366992312e-18
1.00000000e+22 3575.00000000 5.3181131802e-18
1.00000000e+22 3576.40000000 5.2903554008e-18
1.00000000e+22 3577.60000000 5.2627425025e-18
1.00000000e+22 3578.80000000 5.2444140196e-18
1.00000000e+22 3580.20000000 5.2170409114e-18
1.00000000e+22 3581.40000000 5.1988715929e-18
1.00000000e+22 3582.80000000 5.1717361924e-18
1.00000000e+22 3584.00000000 5.1537246560e-18
1.00000000e+22 3585.40000000 5.1268248990e-18
1.00000000e+22 3586.60000000 5.1089697745e-18
1.00000000e+22 3587.80000000 5.0823036147e-18
1.00000000e+22 3589.20000000 5.0557766383e-18
1.00000000e+22 3590.40000000 5.0381689527e-18
1.00000000e+22 3591.80000000 5.0118723363e-18
1.00000000e+22 3593.00000000 4.9944175555e-18
1.00000000e+22 3594.40000000 4.9683492986e-18
1.00000000e+22 3595.60000000 4.9510460950e-18
1.00000000e+22 3597.00000000 4.9252042145e-18
1.00000000e+22 3598.20000000 4.9080512717e-18
1.00000000e+22 3599.60000000 4.8824338017e-18
1.00000000e+22 3600.80000000 4.8569500416e-18
1.00000000e+22 3602.20000000 4.8400348067e-18
1.00000000e+22 3603.40000000 4.8147723473e-18
1.00000000e+22 3604.80000000 4.7980040040e-18
1.00000000e+22 3606.00000000 4.7729609235e-18
1.00000000e+22 3607.20000000 4.7563381964e-18
1.00000000e+22 3608.60000000 4.7315125896e-18
1.00000000e+22 3610.00000000 4.7068165596e-18
1.00000000e+22 3611.20000000 4.6904241925e-18
1.00000000e+22 3612.60000000 4.6659426226e-18
1.00000000e+22 3613.80000000 4.6496926066e-18
1.00000000e+22 3615.20000000 4.6254236343e-18
1.00000000e+22 3616.40000000 4.6012813333e-18
1.00000000e+22 3617.80000000 4.5852565124e-18
1.00000000e+22 3619.00000000 4.5613238629e-18
1.00000000e+22 3620.40000000 4.5375161293e-18
1.00000000e+22 3621.60000000 4.5217133826e-18
1.00000000e+22 3623.00000000 4.4981123952e-18
1.00000000e+22 3624.20000000 4.4824468793e-18
1.00000000e+22 3625.60000000 4.4590508425e-18
1.00000000e+22 3627.00000000 4.4357769208e-18
1.00000000e+22 3628.20000000 4.4203284999e-18
1.00000000e+22 3629.60000000 4.3972566887e-18
1.00000000e+22 3630.80000000 4.3743053003e-18
1.00000000e+22 3632.20000000 4.3514737062e-18
1.00000000e+22 3633.60000000 4.3363188869e-18
1.00000000e+22 3634.80000000 4.3136855621e-18
1.00000000e+22 3636.20000000 4.2911703714e-18
1.00000000e+22 3637.40000000 4.2762255698e-18
1.00000000e+22 3638.80000000 4.2539059007e-18
1.00000000e+22 3640.20000000 4.2317027288e-18
1.00000000e+22 3641.40000000 4.2096154458e-18
1.00000000e+22 3642.80000000 4.1949546744e-18
1.00000000e+22 3644.20000000 4.1730591971e-18
1.00000000e+22 3645.40000000 4.1512780028e-18
1.00000000e+22 3646.80000000 4.1296104949e-18
1.00000000e+22 3648.20000000 4.1152283557e-18
1.00000000e+22 3649.40000000 4.0937490082e-18
1.00000000e+22 3650.80000000 4.0723817718e-18
1.00000000e+22 3652.00000000 4.0511260611e-18
1.00000000e+22 3653.40000000 4.0370172586e-18
1.00000000e+22 3654.80000000 4.0159461323e-18
1.00000000e+22 3656.20000000 3.9949849863e-18
1.00000000e+22 3657.40000000 3.9741332466e-18
1.00000000e+22 3658.80000000 3.9602925859e-18
1.00000000e+22 3660.20000000 3.9396219224e-18
1.00000000e+22 3661.40000000 3.9190591490e-18
1.00000000e+22 3662.80000000 3.8986037025e-18
1.00000000e+22 3664.20000000 3.8850260876e-18
1.00000000e+22 3665.40000000 3.8647482760e-18
1.00000000e+22 3666.80000000 3.8445763040e-18
1.00000000e+22 3668.20000000 3.8311868496e-18
1.00000000e+22 3669.60000000 3.8111900507e-18
1.00000000e+22 3670.80000000 3.7912976248e-18
1.00000000e+22 3672.20000000 3.7780937233e-18
1.00000000e+22 3673.60000000 3.7583740429e-18
1.00000000e+22 3675.00000000 3.7452848039e-18
1.00000000e+22 3676.20000000 3.7257363690e-18
1.00000000e+22 3677.60000000 3.7062899667e-18
1.00000000e+22 3679.00000000 3.6933821202e-18
1.00000000e+22 3680.40000000 3.6741045903e-18
1.00000000e+22 3681.60000000 3.6613088354e-18
1.00000000e+22 3683.00000000 3.6421987112e-18
1.00000000e+22 3684.40000000 3.6231883320e-18
1.00000000e+22 3685.80000000 3.6105699025e-18
1.00000000e+22 3687.20000000 3.5917246092e-18
1.00000000e+22 3688.40000000 3.5729776784e-18
1.00000000e+22 3689.80000000 3.5605341169e-18
1.00000000e+22 3691.20000000 3.5419499843e-18
1.00000000e+22 3692.60000000 3.5296144824e-18
1.00000000e+22 3694.00000000 3.5111917342e-18
1.00000000e+22 3695.20000000 3.4928651431e-18
1.00000000e+22 3696.60000000 3.4807005884e-18
1.00000000e+22 3698.00000000 3.4625331452e-18
1.00000000e+22 3699.40000000 3.4504742274e-18
1.00000000e+22 3700.80000000 3.4324645500e-18
1.00000000e+22 3702.20000000 3.4145488738e-18
1.00000000e+22 3703.40000000 3.4026570702e-18
1.00000000e+22 3704.80000000 3.3848969735e-18
1.00000000e+22 3706.20000000 3.3672295752e-18
1.00000000e+22 3707.60000000 3.3555025698e-18
1.00000000e+22 3709.00000000 3.3379885950e-18
1.00000000e+22 3710.40000000 3.3263634268e-18
1.00000000e+22 3711.80000000 3.3090015432e-18
1.00000000e+22 3713.20000000 3.2917302795e-18
1.00000000e+22 3714.40000000 3.2802662145e-18
1.00000000e+22 3715.80000000 3.2631449343e-18
1.00000000e+22 3717.20000000 3.2461130183e-18
1.00000000e+22 3718.60000000 3.2348078239e-18
1.00000000e+22 3720.00000000 3.2179238128e-18
1.00000000e+22 3721.40000000 3.2067167926e-18
1.00000000e+22 3722.80000000 3.1899794020e-18
1.00000000e+22 3724.20000000 3.1733293719e-18
1.00000000e+22 3725.60000000 3.1622776602e-18
1.00000000e+22 3727.00000000 3.1457722187e-18
1.00000000e+22 3728.40000000 3.1348164799e-18
1.00000000e+22 3729.80000000 3.1184543715e-18
1.00000000e+22 3731.20000000 3.1021776648e-18
1.00000000e+22 3732.60000000 3.0913737521e-18
1.00000000e+22 3734.00000000 3.0752383922e-18
1.00000000e+22 3735.40000000 3.0591872503e-18
1.00000000e+22 3736.80000000 3.0485330598e-18
1.00000000e+22 3738.20000000 3.0326213059e-18
1.00000000e+22 3739.40000000 3.0220596363e-18
1.00000000e+22 3740.80000000 3.0062860598e-18
1.00000000e+22 3742.20000000 2.9905948133e-18
1.00000000e+22 3743.60000000 2.9801795087e-18
1.00000000e+22 3745.20000000 2.9646245247e-18
1.00000000e+22 3746.40000000 2.9491507296e-18
1.00000000e+22 3748.00000000 2.9388797619e-18
1.00000000e+22 3749.40000000 2.9235403410e-18
1.00000000e+22 3750.80000000 2.9082809840e-18
1.00000000e+22 3752.20000000 2.8981523527e-18
1.00000000e+22 3753.60000000 2.8830255077e-18
1.00000000e+22 3755.00000000 2.8679776170e-18
1.00000000e+22 3756.40000000 2.8579893497e-18
1.00000000e+22 3757.80000000 2.8430721347e-18
1.00000000e+22 3759.20000000 2.8282327797e-18
1.00000000e+22 3760.60000000 2.8183829313e-18
1.00000000e+22 3762.00000000 2.8036724411e-18
1.00000000e+22 3763.40000000 2.7890387320e-18
1.00000000e+22 3764.80000000 2.7793253841e-18
1.00000000e+22 3766.20000000 2.7648187540e-18
1.00000000e+22 3767.60000000 2.7503878409e-18
1.00000000e+22 3769.20000000 2.7408091020e-18
1.00000000e+22 3770.60000000 2.7265035068e-18
1.00000000e+22 3772.00000000 2.7170079495e-18
1.00000000e+22 3773.40000000 2.7028265839e-18
1.00000000e+22 3774.80000000 2.6887192376e-18
1.00000000e+22 3776.20000000 2.6793552711e-18
1.00000000e+22 3777.60000000 2.6653704329e-18
1.00000000e+22 3779.00000000 2.6560877829e-18
1.00000000e+22 3780.40000000 2.6422243889e-18
1.00000000e+22 3782.00000000 2.6284333545e-18
1.00000000e+22 3783.40000000 2.6192793448e-18
1.00000000e+22 3784.80000000 2.6056080716e-18
1.00000000e+22 3786.20000000 2.5965335552e-18
1.00000000e+22 3787.60000000 2.5829810032e-18
1.00000000e+22 3789.00000000 2.5739852898e-18
1.00000000e+22 3790.60000000 2.5605504280e-18
1.00000000e+22 3792.00000000 2.5471856891e-18
1.00000000e+22 3793.40000000 2.5383146396e-18
1.00000000e+22 3794.80000000 2.5250659599e-18
1.00000000e+22 3796.20000000 2.5118864315e-18
1.00000000e+22 3797.80000000 2.5031383182e-18
1.00000000e+22 3799.20000000 2.4900732407e-18
1.00000000e+22 3800.60000000 2.4814010959e-18
1.00000000e+22 3802.00000000 2.4684494753e-18
1.00000000e+22 3803.40000000 2.4555654554e-18
1.00000000e+22 3805.00000000 2.4470134905e-18
1.00000000e+22 3806.40000000 2.4342413552e-18
1.00000000e+22 3807.80000000 2.4215358839e-18
1.00000000e+22 3809.20000000 2.4088967285e-18
1.00000000e+22 3810.80000000 2.4005072961e-18
1.00000000e+22 3812.20000000 2.3879778990e-18
1.00000000e+22 3813.60000000 2.3755138988e-18
1.00000000e+22 3815.20000000 2.3631149542e-18
1.00000000e+22 3816.60000000 2.3548849653e-18
1.00000000e+22 3818.00000000 2.3425936930e-18
1.00000000e+22 3819.40000000 2.3303665747e-18
1.00000000e+22 3821.00000000 2.3182032756e-18
1.00000000e+22 3822.40000000 2.3061034626e-18
1.00000000e+22 3823.80000000 2.2940668043e-18
1.00000000e+22 3825.40000000 2.2860772885e-18
1.00000000e+22 3826.80000000 2.2741451564e-18
1.00000000e+22 3828.20000000 2.2622753038e-18
1.00000000e+22 3829.80000000 2.2504674056e-18
1.00000000e+22 3831.20000000 2.2387211386e-18
1.00000000e+22 3832.60000000 2.2270361809e-18
1.00000000e+22 3834.20000000 2.2154122126e-18
1.00000000e+22 3835.60000000 2.2038489153e-18
1.00000000e+22 3837.00000000 2.1923459725e-18
1.00000000e+22 3838.60000000 2.1809030690e-18
1.00000000e+22 3840.00000000 2.1733076671e-18
1.00000000e+22 3841.40000000 2.1619641336e-18
1.00000000e+22 3843.00000000 2.1506798075e-18
1.00000000e+22 3844.40000000 2.1394543797e-18
1.00000000e+22 3846.00000000 2.1282875427e-18
1.00000000e+22 3847.40000000 2.1171789908e-18
1.00000000e+22 3848.80000000 2.1061284198e-18
1.00000000e+22 3850.40000000 2.0951355270e-18
1.00000000e+22 3851.80000000 2.0842000114e-18
1.00000000e+22 3853.40000000 2.0733215735e-18
1.00000000e+22 3854.80000000 2.0624999153e-18
1.00000000e+22 3856.40000000 2.0517347406e-18
1.00000000e+22 3857.80000000 2.0410257545e-18
1.00000000e+22 3859.20000000 2.0303726637e-18
1.00000000e+22 3860.80000000 2.0233015119e-18
1.00000000e+22 3862.20000000 2.0127409324e-18
1.00000000e+22 3863.80000000 2.0022354737e-18
1.00000000e+22 3865.20000000 1.9917848479e-18
1.00000000e+22 3866.80000000 1.9813887690e-18
1.00000000e+22 3868.20000000 1.9710469522e-18
1.00000000e+22 3869.80000000 1.9607591142e-18
1.00000000e+22 3871.20000000 1.9505249735e-18
1.00000000e+22 3872.80000000 1.9403442496e-18
1.00000000e+22 3874.20000000 1.9302166637e-18
1.00000000e+22 3875.80000000 1.9201419386e-18
1.00000000e+22 3877.20000000 1.9101197984e-18
1.00000000e+22 3878.80000000 1.9001499684e-18
1.00000000e+22 3880.20000000 1.8902321758e-18
1.00000000e+22 3881.80000000 1.8803661489e-18
1.00000000e+22 3883.20000000 1.8672915040e-18
1.00000000e+22 3884.80000000 1.8575452154e-18
1.00000000e+22 3886.20000000 1.8478497974e-18
1.00000000e+22 3887.80000000 1.8382049844e-18
1.00000000e+22 3889.20000000 1.8286105124e-18
1.00000000e+22 3890.80000000 1.8190661184e-18
1.00000000e+22 3892.40000000 1.8095715412e-18
1.00000000e+22 3893.80000000 1.8001265208e-18
1.00000000e+22 3895.40000000 1.7907307985e-18
1.00000000e+22 3896.80000000 1.7782794100e-18
1.00000000e+22 3898.40000000 1.7689977182e-18
1.00000000e+22 3900.00000000 1.7597644720e-18
1.00000000e+22 3901.40000000 1.7505794185e-18
1.00000000e+22 3903.00000000 1.7414423062e-18
1.00000000e+22 3904.40000000 1.7293336327e-18
1.00000000e+22 3906.00000000 1.7203074124e-18
1.00000000e+22 3907.60000000 1.7113283042e-18
1.00000000e+22 3909.00000000 1.7023960622e-18
1.00000000e+22 3910.60000000 1.6905588868e-18
1.00000000e+22 3912.20000000 1.6817350504e-18
1.00000000e+22 3913.60000000 1.6729572698e-18
1.00000000e+22 3915.20000000 1.6613247895e-18
1.00000000e+22 3916.80000000 1.6526535399e-18
1.00000000e+22 3918.20000000 1.6440275496e-18
1.00000000e+22 3919.80000000 1.6325962247e-18
1.00000000e+22 3921.40000000 1.6240749232e-18
1.00000000e+22 3922.80000000 1.6155980984e-18
1.00000000e+22 3924.40000000 1.6043644504e-18
1.00000000e+22 3926.00000000 1.5959905041e-18
1.00000000e+22 3927.40000000 1.5848931925e-18
1.00000000e+22 3929.00000000 1.5766208759e-18
1.00000000e+22 3930.60000000 1.5656582461e-18
1.00000000e+22 3932.20000000 1.5574863259e-18
1.00000000e+22 3933.60000000 1.5466567433e-18
1.00000000e+22 3935.20000000 1.5359024613e-18
1.00000000e+22 3936.80000000 1.5278858509e-18
1.00000000e+22 3938.40000000 1.5172620875e-18
1.00000000e+22 3939.80000000 1.5093427701e-18
1.00000000e+22 3941.40000000 1.4988479414e-18
1.00000000e+22 3943.00000000 1.4884260857e-18
1.00000000e+22 3944.60000000 1.4806572772e-18
1.00000000e+22 3946.00000000 1.4703619057e-18
1.00000000e+22 3947.60000000 1.4601381204e-18
1.00000000e+22 3949.20000000 1.4525169603e-18
1.00000000e+22 3950.80000000 1.4424172552e-18
1.00000000e+22 3952.40000000 1.4323877759e-18
1.00000000e+22 3953.80000000 1.4249114582e-18
1.00000000e+22 3955.40000000 1.4150037009e-18
1.00000000e+22 3957.00000000 1.4051648347e-18
1.00000000e+22 3958.60000000 1.3953943806e-18
1.00000000e+22 3960.20000000 1.3881111491e-18
1.00000000e+22 3961.80000000 1.3784592734e-18
1.00000000e+22 3963.20000000 1.3688745095e-18
1.00000000e+22 3964.80000000 1.3593563909e-18
1.00000000e+22 3966.40000000 1.3499044540e-18
1.00000000e+22 3968.00000000 1.3428586562e-18
1.00000000e+22 3969.60000000 1.3335214322e-18
1.00000000e+22 3971.20000000 1.3242491321e-18
1.00000000e+22 3972.80000000 1.3150413046e-18
1.00000000e+22 3974.40000000 1.3081774743e-18
1.00000000e+22 3975.80000000 1.2990813969e-18
1.00000000e+22 3977.40000000 1.2900485668e-18
1.00000000e+22 3979.00000000 1.2833151856e-18
1.00000000e+22 3980.60000000 1.2743919818e-18
1.00000000e+22 3982.20000000 1.2677403197e-18
1.00000000e+22 3983.80000000 1.2589254118e-18
1.00000000e+22 3985.40000000 1.2501717961e-18
1.00000000e+22 3987.00000000 1.2436465508e-18
1.00000000e+22 3988.60000000 1.2349991727e-18
1.00000000e+22 3990.20000000 1.2285531206e-18
1.00000000e+22 3991.80000000 1.2200106908e-18
1.00000000e+22 3993.40000000 1.2115276586e-18
1.00000000e+22 3995.00000000 1.2052041156e-18
1.00000000e+22 3996.60000000 1.1968240372e-18
1.00000000e+22 3998.20000000 1.1905772394e-18
1.00000000e+22 3999.80000000 1.1822988652e-18
1.00000000e+22 4001.40000000 1.1740780525e-18
1.00000000e+22 4003.00000000 1.1679499769e-18
1.00000000e+22 4004.60000000 1.1598289356e-18
1.00000000e+22 4006.20000000 1.1517643618e-18
1.00000000e+22 4007.80000000 1.1437558630e-18
1.00000000e+22 4009.40000000 1.1358030493e-18
1.00000000e+22 4011.00000000 1.1298747493e-18
1.00000000e+22 4012.60000000 1.1220184543e-18
1.00000000e+22 4014.20000000 1.1142167861e-18
1.00000000e+22 4015.80000000 1.1064693647e-18
1.00000000e+22 4017.40000000 1.0987758131e-18
